75320c3461357edeb36cec0feca683913196a7cf	394ce15e75238525877d5c5231f99fe228ead8b1	1
6457b0f68cb44e6c4ec01f792345051cf6890bdb	5300f0d34417aeadec60f29344cef4a5d8cb48ed	1
d669fa7c860d376bfb464e944f4b20c362e8335b	caac2b838e299cca32b52c552e84ceb9c5ab8c5b	1
d669fa7c860d376bfb464e944f4b20c362e8335b	7dae717a2c1eeb969f9c2a55b42abeff03e6df50	1
caac2b838e299cca32b52c552e84ceb9c5ab8c5b	7dae717a2c1eeb969f9c2a55b42abeff03e6df50	1
f0c2b239ae072841b1b283f2231f7673fb864a75	e6a6ccb9d62d8ec3ef525d873cd4ef2bcbb9c395	1
f0c2b239ae072841b1b283f2231f7673fb864a75	f244cb690f7148f01bc6f3ce7ae1e90be91440af	1
e6a6ccb9d62d8ec3ef525d873cd4ef2bcbb9c395	f244cb690f7148f01bc6f3ce7ae1e90be91440af	1
6b90c86e5008fe5b62168ce88ac46f7a88993311	abc9af57e9e9412369f88052b5e00f4297a3c677	1
ce66a01348b594b2da1fc0416e7aeaee84efcc76	910f8473a2e14d10f8229d5501fa0c0b98e6acab	1
31cb6487e491fdc0325e78b4a877324dcdacfa8a	5b1b9c9c5aef8baf786c236402e45c2dc453f52c	1
31cb6487e491fdc0325e78b4a877324dcdacfa8a	5ff6b3666621afe8ab5dc2388f06b7c4bb77f38c	1
5b1b9c9c5aef8baf786c236402e45c2dc453f52c	5ff6b3666621afe8ab5dc2388f06b7c4bb77f38c	1
f900d60eb6412451ce213bf4fa60cee3878fc974	ac8309726f0b58b5444bdd483e8d4cc9009fd3b4	1
85806ec4cd4af677329f9dd39900c3104f20f189	2a8403a62e9ab0ef3a297f34b3502455c00a2799	1
85806ec4cd4af677329f9dd39900c3104f20f189	3de2b363f3d4903c84eb43d635b5e5825cdc1ec5	1
2a8403a62e9ab0ef3a297f34b3502455c00a2799	3de2b363f3d4903c84eb43d635b5e5825cdc1ec5	1
4f0247b98121170dd9048d2a1ca1b7e9f01c8286	ec9028aff725d1b35cf34c50113dab86bcc5e31c	3
4f0247b98121170dd9048d2a1ca1b7e9f01c8286	5d53e4ad44d9de2a6dd59e002f6c8e9a4a0c81a8	1
ec9028aff725d1b35cf34c50113dab86bcc5e31c	5d53e4ad44d9de2a6dd59e002f6c8e9a4a0c81a8	3
10a8c4d9e2bdceaf6818ce1e5a60fcf9778d28f2	6bca82136b44a37d53e7e7b2d43996968abf7f02	1
b2bb40bc2a58a69a304cda6861a602095762de28	4f8e2524ca378e622b304a4d6a2b39b688f1dd06	1
622cd0cd6537cf0b6019460bf5af870a939f4230	b72d234c3460309bad15acb8062688ef1beecb91	2
6da2bcd972ca1363163f7477084d1c2f75b42b13	d84b1c8a69db15f7c91c490ad20341ecb8ac070f	1
5ce37f9e0fda6c37003b44a26a4d4a3d5c1fa0bc	622cd0cd6537cf0b6019460bf5af870a939f4230	1
3b9149982dfa29ed68294bf4d1bd30230916b705	4cd4ecd6a0f339fdce3d4a9c0e3bd9e420893a03	1
3b9149982dfa29ed68294bf4d1bd30230916b705	2a294a29d1a66f0e5ced1e5ae79dcceaa219a715	1
4cd4ecd6a0f339fdce3d4a9c0e3bd9e420893a03	2a294a29d1a66f0e5ced1e5ae79dcceaa219a715	1
be8e89bd0f4d888c1a1a32372bc2122ab281bd89	b0ba102e038140259ea522d7e9080fa85c58d6e2	1
be8e89bd0f4d888c1a1a32372bc2122ab281bd89	2287d8ee63ac7498ac94bcac451f39f323276377	1
b0ba102e038140259ea522d7e9080fa85c58d6e2	2287d8ee63ac7498ac94bcac451f39f323276377	1
36144b382c17f58638e5e1341c721e8bdef5c72b	78b5c07ec0832fd4d9c0a7ef6f2cd12c301af44e	1
ed9a22162ace027cfa3a32fcac635975909e68fc	ef88aeb9b4228d08ed3d5f5505ac8c1721e22d93	1
ed9a22162ace027cfa3a32fcac635975909e68fc	8a4a7ef183fd0ae5428eb8fc144ebdc9094357fb	1
ed9a22162ace027cfa3a32fcac635975909e68fc	17c0797261b2c1a3e4699ada7e413cf015e7bb23	1
ed9a22162ace027cfa3a32fcac635975909e68fc	00c5bb85768a452f0381ab2298b6d1c26e3bcb3b	1
ef88aeb9b4228d08ed3d5f5505ac8c1721e22d93	8a4a7ef183fd0ae5428eb8fc144ebdc9094357fb	1
ef88aeb9b4228d08ed3d5f5505ac8c1721e22d93	17c0797261b2c1a3e4699ada7e413cf015e7bb23	1
ef88aeb9b4228d08ed3d5f5505ac8c1721e22d93	00c5bb85768a452f0381ab2298b6d1c26e3bcb3b	1
8a4a7ef183fd0ae5428eb8fc144ebdc9094357fb	17c0797261b2c1a3e4699ada7e413cf015e7bb23	1
8a4a7ef183fd0ae5428eb8fc144ebdc9094357fb	00c5bb85768a452f0381ab2298b6d1c26e3bcb3b	1
17c0797261b2c1a3e4699ada7e413cf015e7bb23	00c5bb85768a452f0381ab2298b6d1c26e3bcb3b	1
743e404e212e57391ee0d6abc365096ab5ddba95	3b8bd62112870a1ec6d9800791ee29b624d353c6	1
8b6fc479b97e74448e65c3a8205db3fd2ce689ec	63b93e85983d689256b24b72040f995342c50e07	1
8b6fc479b97e74448e65c3a8205db3fd2ce689ec	760609da0c6aff02ab98b2929718515db521a7b9	1
63b93e85983d689256b24b72040f995342c50e07	760609da0c6aff02ab98b2929718515db521a7b9	1
8fe4e784eb69e1a8ebae7650ddef83318942b89b	bed933baeebbe4a30569b62de63515d730e3de60	1
d6fb549a674e133e14e3655ffbdbe76d68087a69	1e9fe2295cbda8f73f3a110e1e4d640c733d67bf	1
d6fb549a674e133e14e3655ffbdbe76d68087a69	2a96b573b156652ffb45955c96539eba4a6fc14f	1
1e9fe2295cbda8f73f3a110e1e4d640c733d67bf	2a96b573b156652ffb45955c96539eba4a6fc14f	1
6da2bcd972ca1363163f7477084d1c2f75b42b13	0250e20739f765f8933df58f5d9493c2ac727cb3	1
45bd1c89a978f0275cf5de7dbc2f294df55abe2c	e321a6eda395edaa2c6ab11030fa8b0d89469a64	1
d192cd2fda3537732736730eb04cb3225e4d6df6	3bf7a010ce3e000a1314d728bc188ba641226a60	2
